run,pass,cooldown_ms,mode,variant,batch_idx,e2e_ns,algo_ns,bridge_ns,batch_count,score,input_tag,instructions,cycles,setup_ns,first_ns,digest
1,5,0,cold,abi_cross_cold_real_cold_null,0,38262.1,35811.2,226258.8,100,,,0,0,39062.5,38283.3,7056802753105937107
1,5,0,cold,abi_cross_cold_real_warm_scalar,0,2188257.9,2185032.5,6628381.2,100,,,0,0,61704.2,2189777.5,5867217992460697741
1,6,0,warm,abi_cross_cold_real_cold_null,0,35860.0,33527.5,214392.1,100,,,0,0,34523.8,37293.7,7056802753105937107
1,6,0,warm,abi_cross_cold_real_cold_scalar,0,2203059.2,2199914.6,6697532.1,100,,,0,0,69485.0,2209801.7,5867217992460697741
1,6,0,warm,abi_cross_cold_real_warm_null,0,8061.7,5343.3,127386.7,100,,,0,0,29753.3,5435.0,7056802753105937107
1,6,0,warm,abi_cross_cold_real_warm_scalar,0,2193566.7,2190199.2,6644525.4,100,,,0,0,72013.8,2187497.1,5867217992460697741
1,6,0,cold,abi_cross_cold_real_cold_null,0,36466.2,34022.5,220811.7,100,,,0,0,37852.9,38392.9,7056802753105937107
1,6,0,cold,abi_cross_cold_real_cold_scalar,0,2226060.4,2222575.4,6715032.5,100,,,0,0,69738.8,2215354.2,5867217992460697741
1,6,0,cold,abi_cross_cold_real_warm_null,0,7865.8,5423.3,127944.6,100,,,0,0,29928.3,5488.3,7056802753105937107
1,6,0,cold,abi_cross_cold_real_warm_scalar,0,2185975.0,2182437.9,6616501.7,100,,,0,0,68769.6,2182239.6,5867217992460697741
